job_id,company_name,title,max_salary,pay_period,location,views,med_salary,min_salary,formatted_work_type,applies,remote_allowed,formatted_experience_level,listed_time,sponsored,work_type,currency,normalized_salary,listed_date,listed_year,listed_month,city,state,annual_salary,skill_Python,skill_SQL,skill_Excel,skill_Power_BI,skill_Tableau,skill_Java,skill_AWS,skill_Machine_Learning,skill_R,skill_Communication,skill_Project_Management,skill_Salesforce,salary_band,application_rate,applies_filled,apply_view_ratio,posting_signature,repost_count,skill_count,salary_disclosed,log_views,anomaly_flag,anomaly_score,is_ghost_candidate
3658924039,Citrine LLC,MEP Engineer,100000.0,YEARLY,"Lakewood, CO",24.0,,70000.0,Full-time,4.0,0,Not Specified,1713212985000.0,0,FULL_TIME,USD,85000.0,2024-04-15 20:29:45,2024,2024-04,Lakewood,CO,85000.0,0,0,0,0,0,0,1,0,1,0,1,0,80K-120K,0.1666666666666666,4.0,0.16666666666666666,"Citrine LLC_MEP Engineer_Lakewood, CO",1,3,1,3.2188758248682006,1,0.1644145615963678,0
3660449148,Cynet Locums,Client Success Manager (Locums Tenens),,,Washington DC-Baltimore Area,10.0,,,Full-time,,1,Mid-Senior level,1713475558000.0,0,FULL_TIME,,,2024-04-18 21:25:58,2024,2024-04,Washington DC-Baltimore Area,Washington DC-Baltimore Area,,0,0,0,0,0,0,0,0,1,1,0,0,Not Disclosed,,0.0,0.0,Cynet Locums_Client Success Manager (Locums Tenens)_Washington DC-Baltimore Area,1,2,0,2.3978952727983707,1,0.1652139231043545,0
3663813835,Soyventis North America LLC,Accounts Payable Specialist,50000.0,YEARLY,"Morristown, NJ",24.0,,45000.0,Full-time,2.0,0,Not Specified,1713211262000.0,0,FULL_TIME,USD,47500.0,2024-04-15 20:01:02,2024,2024-04,Morristown,NJ,47500.0,0,0,1,0,0,0,0,0,1,0,0,0,Below 50K,0.0833333333333333,2.0,0.08333333333333333,"Soyventis North America LLC_Accounts Payable Specialist_Morristown, NJ",1,2,1,3.2188758248682006,1,0.15604502434612066,0
3678077169,Insight Apparel,Level 1 Designer,20.0,HOURLY,"Woodstock, GA",25.0,,15.0,Contract,2.0,1,Not Specified,1712635771000.0,0,CONTRACT,USD,36400.0,2024-04-09 04:09:31,2024,2024-04,Woodstock,GA,36400.0,0,0,1,0,0,0,0,0,1,1,1,0,Below 50K,0.08,2.0,0.08,"Insight Apparel_Level 1 Designer_Woodstock, GA",1,4,1,3.258096538021482,1,0.13377406635306416,0
3679026145,Experience Columbia SC,Special Event Manager,,,"Columbia, South Carolina Metropolitan Area",43.0,,,Full-time,2.0,0,Not Specified,1713278506000.0,0,FULL_TIME,,,2024-04-16 14:41:46,2024,2024-04,Columbia,South Carolina Metropolitan Area,,0,0,1,0,0,0,0,0,1,1,1,0,Not Disclosed,0.0465116279069767,2.0,0.046511627906976744,"Experience Columbia SC_Special Event Manager_Columbia, South Carolina Metropolitan Area",1,4,0,3.784189633918261,1,0.1477639306872619,0
3682650399,Universal Health Corporation,Attending Physician,,,"Warsaw, VA",19.0,,,Part-time,1.0,0,Not Specified,1713211204000.0,0,PART_TIME,,,2024-04-15 20:00:04,2024,2024-04,Warsaw,VA,,0,0,1,0,0,0,0,0,1,0,0,0,Not Disclosed,0.0526315789473684,1.0,0.05263157894736842,"Universal Health Corporation_Attending Physician_Warsaw, VA",1,2,0,2.995732273553991,1,0.1839945839362243,0
3691624158,Ripple Effect Artists ,Board Member,,,United States,87.0,,,Volunteer,1.0,1,Not Specified,1713281004000.0,0,VOLUNTEER,,,2024-04-16 15:23:24,2024,2024-04,United States,United States,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.0114942528735632,1.0,0.011494252873563218,Ripple Effect Artists _Board Member_United States,1,3,0,4.477336814478207,1,0.12078296620798812,0
3699237531,JVM Global Inc,Mechanical Engineer,,,"Boston, MA",120.0,,,Full-time,34.0,0,Not Specified,1713206340000.0,0,FULL_TIME,,,2024-04-15 18:39:00,2024,2024-04,Boston,MA,,0,0,0,0,0,0,0,0,1,0,0,0,Not Disclosed,0.2833333333333333,34.0,0.2833333333333333,"JVM Global Inc_Mechanical Engineer_Boston, MA",1,1,0,4.795790545596741,1,0.0688432856861666,0
3699309082,"KTA Advising Group, LLC",Web Developer,40.0,HOURLY,Washington DC-Baltimore Area,24.0,,20.0,Contract,5.0,0,Not Specified,1712429979000.0,0,CONTRACT,USD,62400.0,2024-04-06 18:59:39,2024,2024-04,Washington DC-Baltimore Area,Washington DC-Baltimore Area,62400.0,0,0,0,0,0,0,0,0,1,0,0,0,50K-80K,0.2083333333333333,5.0,0.20833333333333334,"KTA Advising Group, LLC_Web Developer_Washington DC-Baltimore Area",1,1,1,3.2188758248682006,1,0.09642305090036851,0
3701198910,Burnett Plastic Surgery,Medical Assistant,24.0,HOURLY,"Westfield, NJ",64.0,,22.0,Full-time,9.0,0,Not Specified,1713211618000.0,0,FULL_TIME,USD,47840.0,2024-04-15 20:06:58,2024,2024-04,Westfield,NJ,47840.0,0,0,1,0,0,0,0,0,1,1,0,0,Below 50K,0.140625,9.0,0.140625,"Burnett Plastic Surgery_Medical Assistant_Westfield, NJ",1,3,1,4.174387269895637,1,0.14852432969360185,0
3702659694,"Sunray Enterprise, Inc.","Managed File Transfer Specialist (connect direct , NDM) | REMOTE ROLE",,,United States,51.0,,,Contract,4.0,1,Not Specified,1713450419000.0,0,CONTRACT,,,2024-04-18 14:26:59,2024,2024-04,United States,United States,,1,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.0784313725490196,4.0,0.0784313725490196,"Sunray Enterprise, Inc._Managed File Transfer Specialist (connect direct , NDM) | REMOTE ROLE_United States",1,4,0,3.9512437185814275,1,0.16040790543959355,0
3704185899,Practical Design Partners,Senior Project Engineer,110000.0,YEARLY,"Atlanta, GA",16.0,,90000.0,Full-time,,0,Not Specified,1713455724000.0,0,FULL_TIME,USD,100000.0,2024-04-18 15:55:24,2024,2024-04,Atlanta,GA,100000.0,0,0,0,0,0,0,0,0,1,1,0,0,80K-120K,,0.0,0.0,"Practical Design Partners_Senior Project Engineer_Atlanta, GA",1,2,1,2.833213344056216,1,0.13069549265955133,0
3704190127,Premier Brands Group Holdings,"Technical Designer, Womans Denim Bottoms ",95000.0,YEARLY,New York City Metropolitan Area,10.0,,75000.0,Full-time,1.0,0,Mid-Senior level,1713555549000.0,0,FULL_TIME,USD,85000.0,2024-04-19 19:39:09,2024,2024-04,New York City Metropolitan Area,New York City Metropolitan Area,85000.0,0,0,1,0,0,0,0,0,1,0,0,0,80K-120K,0.1,1.0,0.1,"Premier Brands Group Holdings_Technical Designer, Womans Denim Bottoms _New York City Metropolitan Area",1,2,1,2.3978952727983707,1,0.11925288755792701,0
3706460061,Sharper Office Admin ,Admininistrative Assistant Intern,,,New York City Metropolitan Area,25.0,,,Internship,7.0,1,Not Specified,1713392605000.0,0,INTERNSHIP,,,2024-04-17 22:23:25,2024,2024-04,New York City Metropolitan Area,New York City Metropolitan Area,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.28,7.0,0.28,Sharper Office Admin _Admininistrative Assistant Intern_New York City Metropolitan Area,1,3,0,3.258096538021482,1,0.16119059148048692,0
3720358336,"Harris, Finley & Bogle, P.C.",Litigation Support Specialist,,,"Fort Worth, TX",11.0,,,Full-time,1.0,0,Not Specified,1713401496000.0,0,FULL_TIME,,,2024-04-18 00:51:36,2024,2024-04,Fort Worth,TX,,0,0,1,0,0,0,0,0,1,1,1,0,Not Disclosed,0.0909090909090909,1.0,0.09090909090909091,"Harris, Finley & Bogle, P.C._Litigation Support Specialist_Fort Worth, TX",1,4,0,2.4849066497880004,1,0.16197044732462912,0
3722423668,Wanderboat AI,Founding Front-End Engineer (Web),,,San Francisco Bay Area,15.0,,,Full-time,7.0,0,Not Specified,1713496297000.0,0,FULL_TIME,,,2024-04-19 03:11:37,2024,2024-04,San Francisco Bay Area,San Francisco Bay Area,,0,0,0,0,0,1,0,0,1,0,0,0,Not Disclosed,0.4666666666666667,7.0,0.4666666666666667,Wanderboat AI_Founding Front-End Engineer (Web)_San Francisco Bay Area,1,2,0,2.772588722239781,1,0.033905810798692704,0
3723312535,Diversified Technologies International,Design Engineer (Stellantis Background),,,"Roseville, MI",13.0,,,Full-time,3.0,0,Not Specified,1713459990000.0,0,FULL_TIME,,,2024-04-18 17:06:30,2024,2024-04,Roseville,MI,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.2307692307692307,3.0,0.23076923076923078,"Diversified Technologies International_Design Engineer (Stellantis Background)_Roseville, MI",1,3,0,2.639057329615259,1,0.15654232111186345,0
3726764279,Project VOYCE,Senior Communications and Development Manager,75000.0,YEARLY,Denver Metropolitan Area,291.0,,65000.0,Full-time,4.0,0,Not Specified,1713208113000.0,0,FULL_TIME,USD,70000.0,2024-04-15 19:08:33,2024,2024-04,Denver Metropolitan Area,Denver Metropolitan Area,70000.0,0,0,1,0,0,0,0,0,1,1,1,0,50K-80K,0.0137457044673539,4.0,0.013745704467353952,Project VOYCE_Senior Communications and Development Manager_Denver Metropolitan Area,1,4,1,5.676753802268282,-1,-0.0004170090603206056,1
3728879926,Pier,Sales and Marketing Assistant (Graduate),5000.0,MONTHLY,"Los Angeles, CA",23.0,,2400.0,Full-time,2.0,0,Not Specified,1713280783000.0,0,FULL_TIME,USD,44400.0,2024-04-16 15:19:43,2024,2024-04,Los Angeles,CA,44400.0,0,0,1,0,0,0,0,0,1,1,0,0,Below 50K,0.0869565217391304,2.0,0.08695652173913043,"Pier_Sales and Marketing Assistant (Graduate)_Los Angeles, CA",1,3,1,3.1780538303479458,1,0.16661770537442572,0
3729754558,GSOBA,tester,,,"Los Angeles, CA",18.0,,,Volunteer,,0,Not Specified,1713213522000.0,0,VOLUNTEER,,,2024-04-15 20:38:42,2024,2024-04,Los Angeles,CA,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,,0.0,0.0,"GSOBA_tester_Los Angeles, CA",1,3,0,2.9444389791664403,1,0.1907871736164945,0
3739446309,AVANCE CONSULTING,Administrative Assistant,,,"Bellevue, WA",28.0,,,Full-time,6.0,0,Not Specified,1713214497000.0,0,FULL_TIME,,,2024-04-15 20:54:57,2024,2024-04,Bellevue,WA,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.2142857142857142,6.0,0.21428571428571427,"AVANCE CONSULTING_Administrative Assistant_Bellevue, WA",1,3,0,3.367295829986474,1,0.18509561465455387,0
3739478140,"Merakris Therapeutics, Inc.",Distributor Sales Specialist,,,United States,43.0,,,Contract,4.0,1,Not Specified,1713449232000.0,0,CONTRACT,,,2024-04-18 14:07:12,2024,2024-04,United States,United States,,0,0,0,0,0,0,0,0,1,0,0,0,Not Disclosed,0.0930232558139534,4.0,0.09302325581395349,"Merakris Therapeutics, Inc._Distributor Sales Specialist_United States",1,1,0,3.784189633918261,1,0.14277232224331898,0
3741582728,The Viscusi Group,Outside Salesperson,,,New York City Metropolitan Area,37.0,,,Full-time,6.0,0,Associate,1713450187000.0,0,FULL_TIME,,,2024-04-18 14:23:07,2024,2024-04,New York City Metropolitan Area,New York City Metropolitan Area,,0,0,0,0,0,0,0,0,1,0,0,0,Not Disclosed,0.1621621621621621,6.0,0.16216216216216217,The Viscusi Group_Outside Salesperson_New York City Metropolitan Area,1,1,0,3.6375861597263857,1,0.14292728880092576,0
3742692445,ZenithMinds Inc,Sr Data Engineer with Kafka,,,"Austin, TX",39.0,,,Full-time,10.0,1,Not Specified,1713208673000.0,0,FULL_TIME,,,2024-04-15 19:17:53,2024,2024-04,Austin,TX,,1,1,0,0,0,0,1,0,1,0,0,0,Not Disclosed,0.2564102564102564,10.0,0.2564102564102564,"ZenithMinds Inc_Sr Data Engineer with Kafka_Austin, TX",1,4,0,3.6888794541139363,1,0.14270194033538974,0
3744936604,World Spirit of the Game Foundation (SotG Global),Chairperson,,,United States,69.0,,,Volunteer,4.0,1,Not Specified,1713214941000.0,0,VOLUNTEER,,,2024-04-15 21:02:21,2024,2024-04,United States,United States,,0,0,0,0,0,0,0,0,1,0,0,0,Not Disclosed,0.0579710144927536,4.0,0.057971014492753624,World Spirit of the Game Foundation (SotG Global)_Chairperson_United States,1,1,0,4.248495242049359,1,0.1161988224623639,0
3745677818,The Morgan Library & Museum,Manager of Human Resources,94000.0,YEARLY,"New York, NY",11.0,,81000.0,Full-time,,0,Not Specified,1713212411000.0,0,FULL_TIME,USD,87500.0,2024-04-15 20:20:11,2024,2024-04,New York,NY,87500.0,0,0,1,0,0,0,1,0,1,1,0,0,80K-120K,,0.0,0.0,"The Morgan Library & Museum_Manager of Human Resources_New York, NY",1,4,1,2.4849066497880004,1,0.10101549809671112,0
3747072157,"Blois Construction, Inc.",Project Manager,134000.0,YEARLY,"Oxnard, CA",26.0,,98000.0,Full-time,,0,Not Specified,1713389767000.0,0,FULL_TIME,USD,116000.0,2024-04-17 21:36:07,2024,2024-04,Oxnard,CA,116000.0,0,0,1,0,0,0,0,0,1,1,1,0,80K-120K,,0.0,0.0,"Blois Construction, Inc._Project Manager_Oxnard, CA",1,4,1,3.295836866004329,1,0.10051242261712307,0
3748720888,Horizon America Staffing,Electrician Mechanic,,,"Irving, TX",78.0,,,Full-time,7.0,0,Not Specified,1713210783000.0,0,FULL_TIME,,,2024-04-15 19:53:03,2024,2024-04,Irving,TX,,0,0,0,0,0,0,0,0,1,0,0,0,Not Disclosed,0.0897435897435897,7.0,0.08974358974358974,"Horizon America Staffing_Electrician Mechanic_Irving, TX",1,1,0,4.3694478524670215,1,0.11096758644429028,0
3755323506,iTECH,Accounts Payable Specialist,28.0,HOURLY,"San Diego, CA",21.0,,25.0,Full-time,2.0,0,Not Specified,1713208168000.0,0,FULL_TIME,USD,55120.0,2024-04-15 19:09:28,2024,2024-04,San Diego,CA,55120.0,0,0,1,0,0,0,0,0,1,0,0,0,50K-80K,0.0952380952380952,2.0,0.09523809523809523,"iTECH_Accounts Payable Specialist_San Diego, CA",1,2,1,3.091042453358316,1,0.15614548095987446,0
3757672875,Somnea Health,Care Coordinator,30.0,HOURLY,United States,2337.0,,20.0,Contract,967.0,1,Not Specified,1713207464000.0,0,CONTRACT,USD,52000.0,2024-04-15 18:57:44,2024,2024-04,United States,United States,52000.0,0,0,1,0,0,0,0,0,1,0,0,0,50K-80K,0.4137783483097988,967.0,0.41377834830979887,Somnea Health_Care Coordinator_United States,1,2,1,7.757051142032013,-1,-0.05836159242274297,0
3761942097,Bedford Stuyvesant New Beginnings Charter School,Founding High School Science Teacher,105000.0,YEARLY,"Brooklyn, NY",11.0,,70000.0,Full-time,2.0,0,Not Specified,1713280787000.0,0,FULL_TIME,USD,87500.0,2024-04-16 15:19:47,2024,2024-04,Brooklyn,NY,87500.0,0,0,0,0,0,0,0,0,1,0,0,0,80K-120K,0.1818181818181818,2.0,0.18181818181818182,"Bedford Stuyvesant New Beginnings Charter School_Founding High School Science Teacher_Brooklyn, NY",1,1,1,2.4849066497880004,1,0.08188031968072973,0
3765212611,Angel Reach,Youth Coach,50000.0,YEARLY,"Conroe, TX",10.0,,40000.0,Full-time,1.0,0,Not Specified,1713457489000.0,0,FULL_TIME,USD,45000.0,2024-04-18 16:24:49,2024,2024-04,Conroe,TX,45000.0,0,0,0,0,0,0,0,0,1,0,0,0,Below 50K,0.1,1.0,0.1,"Angel Reach_Youth Coach_Conroe, TX",1,1,1,2.3978952727983707,1,0.08248332509787903,0
3773564741,SalesPage Technologies,Resolution Analyst,,,"Kalamazoo, MI",18.0,,,Part-time,3.0,0,Not Specified,1713279527000.0,0,PART_TIME,,,2024-04-16 14:58:47,2024,2024-04,Kalamazoo,MI,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.1666666666666666,3.0,0.16666666666666666,"SalesPage Technologies_Resolution Analyst_Kalamazoo, MI",1,3,0,2.9444389791664403,1,0.18852715008516113,0
3774870894,Ascend,Product Support Specialist,100000.0,YEARLY,San Francisco Bay Area,59.0,,70.0,Full-time,10.0,0,Not Specified,1713213147000.0,0,FULL_TIME,USD,50035.0,2024-04-15 20:32:27,2024,2024-04,San Francisco Bay Area,San Francisco Bay Area,50035.0,0,0,0,0,0,0,0,0,1,1,0,0,50K-80K,0.1694915254237288,10.0,0.1694915254237288,Ascend_Product Support Specialist_San Francisco Bay Area,1,2,1,4.0943445622221,1,0.13241952192448475,0
3776631402,EverWonder Studio,Creative Development Intern,,HOURLY,"Manhattan, NY",12.0,18.0,,Internship,,0,Not Specified,1713461045000.0,0,INTERNSHIP,USD,37440.0,2024-04-18 17:24:05,2024,2024-04,Manhattan,NY,37440.0,0,0,0,0,0,0,0,0,1,1,0,0,Below 50K,,0.0,0.0,"EverWonder Studio_Creative Development Intern_Manhattan, NY",1,2,1,2.5649493574615367,1,0.12882149492117234,0
3778723781,Northeast Georgia Health System,Registered Nurse RN - Medical ICU MICU - PT Nights,,,"Gainesville, GA",386.0,,,Part-time,,0,Mid-Senior level,1713540068000.0,0,PART_TIME,,,2024-04-19 15:21:08,2024,2024-04,Gainesville,GA,,0,0,0,0,0,0,0,0,1,0,0,0,Not Disclosed,,0.0,0.0,"Northeast Georgia Health System_Registered Nurse RN - Medical ICU MICU - PT Nights_Gainesville, GA",1,1,0,5.958424693029782,-1,-0.011760304437266722,1
3780003361,,Mechanical Design Engineering Manager,160000.0,YEARLY,"Iowa, United States",22.0,,120000.0,Full-time,4.0,0,Mid-Senior level,1713207934000.0,0,FULL_TIME,USD,140000.0,2024-04-15 19:05:34,2024,2024-04,Iowa,United States,140000.0,0,0,0,0,0,0,0,0,1,0,0,0,Above 120K,0.1818181818181818,4.0,0.18181818181818182,"nan_Mechanical Design Engineering Manager_Iowa, United States",1,1,1,3.1354942159291497,1,0.10730197368042904,0
3782349432,,Commercial Appraiser Manager,,,"Palatka, FL",25.0,,,Full-time,1.0,0,Not Specified,1712668158000.0,0,FULL_TIME,,,2024-04-09 13:09:18,2024,2024-04,Palatka,FL,,0,0,0,0,0,0,0,0,1,0,0,0,Not Disclosed,0.04,1.0,0.04,"nan_Commercial Appraiser Manager_Palatka, FL",1,1,0,3.258096538021482,1,0.1412362104416266,0
3782409045,Vtechys,Senior Linux/RedHat Engineer,,,United States,193.0,,,Contract,51.0,1,Not Specified,1713210642000.0,0,CONTRACT,,,2024-04-15 19:50:42,2024,2024-04,United States,United States,,0,0,0,0,0,0,0,0,1,0,0,0,Not Disclosed,0.2642487046632124,51.0,0.26424870466321243,Vtechys_Senior Linux/RedHat Engineer_United States,1,1,0,5.267858159063328,1,0.055720073726631014,0
3782812525,Terra Forza Golf,Salesperson,,,United States,14.0,,,Full-time,1.0,1,Not Specified,1712444212000.0,0,FULL_TIME,,,2024-04-06 22:56:52,2024,2024-04,United States,United States,,0,0,0,0,0,0,0,0,1,1,0,0,Not Disclosed,0.0714285714285714,1.0,0.07142857142857142,Terra Forza Golf_Salesperson_United States,1,2,0,2.70805020110221,1,0.18409347014658195,0
3783977901,HeyHire,Content Manager (INTERNSHIP),,,"Austin, Texas Metropolitan Area",17.0,,,Full-time,,0,Not Specified,1713397139000.0,0,FULL_TIME,,,2024-04-17 23:38:59,2024,2024-04,Austin,Texas Metropolitan Area,,0,0,0,0,0,0,0,0,1,0,0,0,Not Disclosed,,0.0,0.0,"HeyHire_Content Manager (INTERNSHIP)_Austin, Texas Metropolitan Area",1,1,0,2.8903717578961645,1,0.14661122178823255,0
3783979663,"Randolph School, Huntsville",Upper School Mathematics Teacher,,,"Huntsville, AL",27.0,,,Full-time,2.0,0,Not Specified,1713207855000.0,0,FULL_TIME,,,2024-04-15 19:04:15,2024,2024-04,Huntsville,AL,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.074074074074074,2.0,0.07407407407407407,"Randolph School, Huntsville_Upper School Mathematics Teacher_Huntsville, AL",1,3,0,3.332204510175204,1,0.20116026120858116,0
3784120102,OTB English,Artificial Intelligence Engineer Intern - Chatbot,,,United States,98.0,,,Volunteer,32.0,1,Not Specified,1712894191000.0,0,VOLUNTEER,,,2024-04-12 03:56:31,2024,2024-04,United States,United States,,1,0,1,0,0,0,0,1,1,0,0,0,Not Disclosed,0.3265306122448979,32.0,0.32653061224489793,OTB English_Artificial Intelligence Engineer Intern - Chatbot_United States,1,4,0,4.59511985013459,1,0.0971537897283154,0
3785849500,,Speech Language Pathologist,,,"Florida, United States",40.0,,,Full-time,1.0,1,Not Specified,1713214266000.0,0,FULL_TIME,,,2024-04-15 20:51:06,2024,2024-04,Florida,United States,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.025,1.0,0.025,"nan_Speech Language Pathologist_Florida, United States",1,3,0,3.713572066704308,1,0.16082456801994233,0
3787503302,Bend the Arc: A Jewish Partnership for Justice,Associate Director of Individual Giving,107000.0,YEARLY,United States,67.0,,95000.0,Full-time,15.0,1,Not Specified,1712349794000.0,0,FULL_TIME,USD,101000.0,2024-04-05 20:43:14,2024,2024-04,United States,United States,101000.0,0,0,1,0,0,0,0,0,1,1,0,0,80K-120K,0.2238805970149253,15.0,0.22388059701492538,Bend the Arc: A Jewish Partnership for Justice_Associate Director of Individual Giving_United States,1,3,1,4.219507705176107,1,0.1361502777973942,0
3787839455,Cold Storage Recruiting,Building Maintenance Manager,125000.0,YEARLY,"Elizabeth, NJ",14.0,,110000.0,Full-time,2.0,0,Not Specified,1713400172000.0,0,FULL_TIME,USD,117500.0,2024-04-18 00:29:32,2024,2024-04,Elizabeth,NJ,117500.0,0,0,1,0,0,0,0,0,1,0,0,0,80K-120K,0.1428571428571428,2.0,0.14285714285714285,"Cold Storage Recruiting_Building Maintenance Manager_Elizabeth, NJ",1,2,1,2.70805020110221,1,0.14197945742708895,0
3788295344,,Veterinarian,,,"Farmington, MN",15.0,,,Part-time,,0,Not Specified,1713388355000.0,0,PART_TIME,,,2024-04-17 21:12:35,2024,2024-04,Farmington,MN,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,,0.0,0.0,"nan_Veterinarian_Farmington, MN",1,3,0,2.772588722239781,1,0.19325407335857447,0
3788980998,Marsh McLennan Agency,Senior Account Executive,,,"Dallas, TX",25.0,,,Full-time,7.0,0,Mid-Senior level,1713459221000.0,0,FULL_TIME,,,2024-04-18 16:53:41,2024,2024-04,Dallas,TX,,0,0,0,0,0,0,0,0,1,0,0,0,Not Disclosed,0.28,7.0,0.28,"Marsh McLennan Agency_Senior Account Executive_Dallas, TX",1,1,0,3.258096538021482,1,0.10516369121555208,0
3789379757,DICK'S Sporting Goods,Bench Store Manager,,,"Portland, OR",31.0,,,Full-time,5.0,0,Mid-Senior level,1713455296000.0,0,FULL_TIME,,,2024-04-18 15:48:16,2024,2024-04,Portland,OR,,0,0,0,0,0,0,0,0,1,0,0,0,Not Disclosed,0.1612903225806451,5.0,0.16129032258064516,"DICK'S Sporting Goods_Bench Store Manager_Portland, OR",1,1,0,3.4657359027997265,1,0.14993243209568125,0
3789402808,SOLA Pharmaceuticals,Customer Service Specialist,,,"Baton Rouge, LA",141.0,,,Full-time,6.0,0,Not Specified,1713462568000.0,0,FULL_TIME,,,2024-04-18 17:49:28,2024,2024-04,Baton Rouge,LA,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.0425531914893617,6.0,0.0425531914893617,"SOLA Pharmaceuticals_Customer Service Specialist_Baton Rouge, LA",1,3,0,4.955827057601261,1,0.10155119995592232,0
3790001722,Shah Financial,Financial Advisor,125000.0,YEARLY,"Red Bank, NJ",42.0,,80000.0,Full-time,6.0,0,Not Specified,1713391545000.0,0,FULL_TIME,USD,102500.0,2024-04-17 22:05:45,2024,2024-04,Red Bank,NJ,102500.0,0,0,1,0,0,0,0,0,1,0,0,0,80K-120K,0.1428571428571428,6.0,0.14285714285714285,"Shah Financial_Financial Advisor_Red Bank, NJ",1,2,1,3.7612001156935624,1,0.13864509862057467,0
3791290709,IHC Agency ,Creative and Social Intern,,,"Miami, FL",13.0,,,Internship,1.0,0,Not Specified,1713458844000.0,0,INTERNSHIP,,,2024-04-18 16:47:24,2024,2024-04,Miami,FL,,0,0,1,0,0,0,0,0,1,0,0,0,Not Disclosed,0.0769230769230769,1.0,0.07692307692307693,"IHC Agency _Creative and Social Intern_Miami, FL",1,2,0,2.639057329615259,1,0.1831777304739387,0
3792233622,PB Built,Receptionist/Data Entry,,HOURLY,"Jupiter, FL",24.0,22.0,,Full-time,1.0,0,Not Specified,1713207320000.0,0,FULL_TIME,USD,45760.0,2024-04-15 18:55:20,2024,2024-04,Jupiter,FL,45760.0,0,0,1,0,0,0,0,0,1,1,0,0,Below 50K,0.0416666666666666,1.0,0.041666666666666664,"PB Built_Receptionist/Data Entry_Jupiter, FL",1,3,1,3.2188758248682006,1,0.15458638229945315,0
3792362600,Peariwinkle,Social Media Marketing Intern,,,United States,19.0,,,Internship,3.0,1,Not Specified,1713450747000.0,0,INTERNSHIP,,,2024-04-18 14:32:27,2024,2024-04,United States,United States,,0,0,0,0,0,0,0,0,1,1,0,0,Not Disclosed,0.1578947368421052,3.0,0.15789473684210525,Peariwinkle_Social Media Marketing Intern_United States,1,2,0,2.995732273553991,1,0.17979282637275762,0
